sample	patient	Cell_type	plate_id	neoplastic	tissue	tsne_cluster	well
SRR3935626	BT_S1	Oligodendrocyte	1001000014	Regular	Periphery	2	E3
SRR3935627	BT_S1	Oligodendrocyte	1001000014	Regular	Periphery	2	F6
SRR3935628	BT_S1	Immune cell	1001000014	Regular	Periphery	7	C3
SRR3935629	BT_S1	Oligodendrocyte	1001000014	Regular	Periphery	2	E6
SRR3935630	BT_S1	Oligodendrocyte	1001000014	Regular	Periphery	2	D12
SRR3935631	BT_S1	Oligodendrocyte	1001000014	Regular	Periphery	2	D6
SRR3935632	BT_S1	Oligodendrocyte	1001000014	Regular	Periphery	2	G12
SRR3935633	BT_S1	Oligodendrocyte	1001000014	Regular	Periphery	2	C1
SRR3935634	BT_S1	OPC	1001000014	Regular	Periphery	9	F11
SRR3935635	BT_S1	Oligodendrocyte	1001000014	Regular	Periphery	2	E5
SRR3935636	BT_S1	Neoplastic	1001000015	Neoplastic	Periphery	11	B2
SRR3935637	BT_S1	Immune cell	1001000017	Regular	Tumor	8	A3
SRR3935638	BT_S1	Oligodendrocyte	1001000017	Regular	Tumor	2	C10
SRR3935639	BT_S1	Immune cell	1001000017	Regular	Tumor	8	A4
SRR3935640	BT_S1	Oligodendrocyte	1001000017	Regular	Tumor	2	F3
SRR3935641	BT_S1	OPC	1001000017	Regular	Tumor	9	A9
SRR3935642	BT_S1	OPC	1001000017	Regular	Tumor	9	A11
SRR3935643	BT_S1	Oligodendrocyte	1001000017	Regular	Tumor	2	H7
SRR3935644	BT_S1	OPC	1001000017	Regular	Tumor	9	G11
SRR3935645	BT_S1	OPC	1001000017	Regular	Tumor	9	A8
SRR3935646	BT_S1	Immune cell	1001000017	Regular	Tumor	7	B7
SRR3935647	BT_S1	Oligodendrocyte	1001000017	Regular	Tumor	2	E2
SRR3935648	BT_S1	OPC	1001000017	Regular	Tumor	9	F12
SRR3935649	BT_S1	Oligodendrocyte	1001000017	Regular	Tumor	2	F6
SRR3935650	BT_S1	Oligodendrocyte	1001000017	Regular	Tumor	2	D10
SRR3935651	BT_S1	OPC	1001000017	Regular	Tumor	9	C9
SRR3935652	BT_S1	Neoplastic	1001000017	Neoplastic	Tumor	1	E12
SRR3935653	BT_S1	Neoplastic	1001000017	Neoplastic	Tumor	11	E10
SRR3935654	BT_S1	Oligodendrocyte	1001000017	Regular	Tumor	2	B1
SRR3935655	BT_S1	Oligodendrocyte	1001000017	Regular	Tumor	2	G1
SRR3935656	BT_S1	Oligodendrocyte	1001000017	Regular	Tumor	2	D9
SRR3935657	BT_S1	OPC	1001000017	Regular	Tumor	9	B3
SRR3935658	BT_S1	Immune cell	1001000017	Regular	Tumor	8	F10
SRR3935659	BT_S1	Immune cell	1001000017	Regular	Tumor	8	E4
SRR3935660	BT_S1	Oligodendrocyte	1001000017	Regular	Tumor	2	B5
SRR3935661	BT_S1	OPC	1001000017	Regular	Tumor	9	A6
SRR3935662	BT_S1	OPC	1001000017	Regular	Tumor	9	E5
SRR3935663	BT_S1	Oligodendrocyte	1001000017	Regular	Tumor	2	G5
SRR3935664	BT_S1	OPC	1001000017	Regular	Tumor	9	D8
SRR3935665	BT_S1	Oligodendrocyte	1001000017	Regular	Tumor	2	F5
SRR3935666	BT_S1	Oligodendrocyte	1001000017	Regular	Tumor	2	G9
SRR3935667	BT_S1	OPC	1001000017	Regular	Tumor	9	D1
SRR3935668	BT_S1	Neoplastic	1001000017	Neoplastic	Tumor	11	F7
SRR3935669	BT_S1	OPC	1001000017	Regular	Tumor	9	B12
SRR3935670	BT_S1	Oligodendrocyte	1001000017	Regular	Tumor	2	H4
SRR3935671	BT_S1	Oligodendrocyte	1001000018	Regular	Periphery	2	C1
SRR3935672	BT_S1	Astocyte	1001000018	Regular	Periphery	10	D10
SRR3935673	BT_S1	Astocyte	1001000018	Regular	Periphery	10	F11
SRR3935674	BT_S1	Immune cell	1001000019	Regular	Periphery	8	B5
SRR3935675	BT_S1	Immune cell	1001000019	Regular	Periphery	8	C6
SRR3935676	BT_S1	Immune cell	1001000019	Regular	Periphery	8	C2
SRR3935677	BT_S1	Immune cell	1001000019	Regular	Periphery	7	B12
SRR3935678	BT_S1	Immune cell	1001000019	Regular	Periphery	8	G9
SRR3935679	BT_S1	Immune cell	1001000019	Regular	Periphery	8	F6
SRR3935680	BT_S1	Oligodendrocyte	1001000019	Regular	Periphery	2	F9
SRR3935681	BT_S1	Immune cell	1001000019	Regular	Periphery	8	B10
SRR3935682	BT_S1	Immune cell	1001000019	Regular	Periphery	8	C1
SRR3935683	BT_S1	Immune cell	1001000019	Regular	Periphery	8	A3
SRR3935684	BT_S1	Immune cell	1001000019	Regular	Periphery	8	D5
SRR3935685	BT_S1	Immune cell	1001000019	Regular	Periphery	8	G12
SRR3935686	BT_S1	Oligodendrocyte	1001000019	Regular	Periphery	2	E3
SRR3935687	BT_S1	Astocyte	1001000028	Regular	Periphery	10	D10
SRR3935688	BT_S1	Neoplastic	1001000028	Neoplastic	Periphery	11	F6
SRR3935689	BT_S1	Neoplastic	1001000028	Neoplastic	Periphery	1	C6
SRR3935690	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	B4
SRR3935691	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	B3
SRR3935692	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	F12
SRR3935693	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	B11
SRR3935694	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	G8
SRR3935695	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	H2
SRR3935696	BT_S1	OPC	1001000031	Regular	Tumor	9	C4
SRR3935697	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	F6
SRR3935698	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	B7
SRR3935699	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	A1
SRR3935700	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	F5
SRR3935701	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	D8
SRR3935702	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	B5
SRR3935703	BT_S1	Vascular	1001000031	Regular	Tumor	6	C5
SRR3935704	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	G3
SRR3935705	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	D10
SRR3935706	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	B8
SRR3935707	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	G6
SRR3935708	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	D11
SRR3935709	BT_S1	Immune cell	1001000031	Regular	Tumor	8	A8
SRR3935710	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	A6
SRR3935711	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	C12
SRR3935712	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	C8
SRR3935713	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	D2
SRR3935714	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	A12
SRR3935715	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	F2
SRR3935716	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	G4
SRR3935717	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	F10
SRR3935718	BT_S1	Vascular	1001000031	Regular	Tumor	12	E10
SRR3935719	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	C9
SRR3935720	BT_S1	Vascular	1001000031	Regular	Tumor	3	D6
SRR3935721	BT_S1	Vascular	1001000031	Regular	Tumor	3	D1
SRR3935722	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	H5
SRR3935723	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	A11
SRR3935724	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	C6
SRR3935725	BT_S1	Vascular	1001000031	Regular	Tumor	6	B10
SRR3935726	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	E3
SRR3935727	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	C7
SRR3935728	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	H7
SRR3935729	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	11	E11
SRR3935730	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	G7
SRR3935731	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	F11
SRR3935732	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	A2
SRR3935733	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	F1
SRR3935734	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	G12
SRR3935735	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	E2
SRR3935736	BT_S1	Vascular	1001000031	Regular	Tumor	6	E5
SRR3935737	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	E12
SRR3935738	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	C11
SRR3935739	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	A9
SRR3935740	BT_S1	OPC	1001000031	Regular	Tumor	9	C10
SRR3935741	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	B9
SRR3935742	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	H10
SRR3935743	BT_S1	OPC	1001000031	Regular	Tumor	9	F7
SRR3935744	BT_S1	Vascular	1001000031	Regular	Tumor	6	G1
SRR3935745	BT_S1	OPC	1001000031	Regular	Tumor	9	D3
SRR3935746	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	C2
SRR3935747	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	G10
SRR3935748	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	A10
SRR3935749	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	E1
SRR3935750	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	A7
SRR3935751	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	C1
SRR3935752	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	F9
SRR3935753	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	A5
SRR3935754	BT_S1	Immune cell	1001000031	Regular	Tumor	8	F3
SRR3935755	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	A3
SRR3935756	BT_S1	OPC	1001000031	Regular	Tumor	9	E4
SRR3935757	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	B12
SRR3935758	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	A4
SRR3935759	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	H4
SRR3935760	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	D12
SRR3935761	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	E6
SRR3935762	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	F4
SRR3935763	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	H1
SRR3935764	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	G5
SRR3935765	BT_S1	Neoplastic	1001000031	Neoplastic	Tumor	1	H9
SRR3935766	BT_S1	Vascular	1001000032	Regular	Tumor	12	F7
SRR3935767	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	C4
SRR3935768	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	D8
SRR3935769	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	11	D2
SRR3935770	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	F8
SRR3935771	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	E9
SRR3935772	BT_S1	Vascular	1001000032	Regular	Tumor	6	G12
SRR3935773	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	H10
SRR3935774	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	A10
SRR3935775	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	C10
SRR3935776	BT_S1	Vascular	1001000032	Regular	Tumor	3	A5
SRR3935777	BT_S1	Vascular	1001000032	Regular	Tumor	3	F1
SRR3935778	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	F11
SRR3935779	BT_S1	Vascular	1001000032	Regular	Tumor	3	E2
SRR3935780	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	B5
SRR3935781	BT_S1	Vascular	1001000032	Regular	Tumor	3	A9
SRR3935782	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	D6
SRR3935783	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	D12
SRR3935784	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	E10
SRR3935785	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	B9
SRR3935786	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	F5
SRR3935787	BT_S1	Vascular	1001000032	Regular	Tumor	3	G11
SRR3935788	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	B8
SRR3935789	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	F6
SRR3935790	BT_S1	Vascular	1001000032	Regular	Tumor	6	D11
SRR3935791	BT_S1	Vascular	1001000032	Regular	Tumor	3	F9
SRR3935792	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	G8
SRR3935793	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	B12
SRR3935794	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	C8
SRR3935795	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	B6
SRR3935796	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	D9
SRR3935797	BT_S1	Vascular	1001000032	Regular	Tumor	6	F12
SRR3935798	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	A12
SRR3935799	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	C7
SRR3935800	BT_S1	Vascular	1001000032	Regular	Tumor	3	C3
SRR3935801	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	G10
SRR3935802	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	D10
SRR3935803	BT_S1	Vascular	1001000032	Regular	Tumor	6	H5
SRR3935804	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	G4
SRR3935805	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	B7
SRR3935806	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	C11
SRR3935807	BT_S1	Vascular	1001000032	Regular	Tumor	12	F10
SRR3935808	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	E5
SRR3935809	BT_S1	Neoplastic	1001000032	Neoplastic	Tumor	1	B2
SRR3935810	BT_S1	Vascular	1001000032	Regular	Tumor	3	E7
SRR3935811	BT_S1	Immune cell	1001000033	Regular	Tumor	8	B11
SRR3935812	BT_S1	Immune cell	1001000033	Regular	Tumor	8	A11
SRR3935813	BT_S1	Immune cell	1001000033	Regular	Tumor	8	A5
SRR3935814	BT_S1	Neoplastic	1001000033	Neoplastic	Tumor	1	F3
SRR3935815	BT_S1	Immune cell	1001000033	Regular	Tumor	8	D12
SRR3935816	BT_S1	Immune cell	1001000033	Regular	Tumor	8	E4
SRR3935817	BT_S1	Immune cell	1001000033	Regular	Tumor	8	B12
SRR3935818	BT_S1	Immune cell	1001000033	Regular	Tumor	8	E10
SRR3935819	BT_S1	Immune cell	1001000033	Regular	Tumor	8	F6
SRR3935820	BT_S1	Immune cell	1001000033	Regular	Tumor	8	E8
SRR3935821	BT_S1	Immune cell	1001000033	Regular	Tumor	8	C12
SRR3935822	BT_S1	Immune cell	1001000033	Regular	Tumor	8	E5
SRR3935823	BT_S1	Immune cell	1001000033	Regular	Tumor	8	A6
SRR3935824	BT_S1	Immune cell	1001000033	Regular	Tumor	8	C10
SRR3935825	BT_S1	Immune cell	1001000033	Regular	Tumor	8	F7
SRR3935826	BT_S1	Immune cell	1001000033	Regular	Tumor	8	A4
SRR3935827	BT_S1	Immune cell	1001000033	Regular	Tumor	8	F11
SRR3935828	BT_S1	Immune cell	1001000033	Regular	Tumor	8	E6
SRR3935829	BT_S1	Immune cell	1001000033	Regular	Tumor	8	A7
SRR3935830	BT_S1	Immune cell	1001000033	Regular	Tumor	8	D9
SRR3935831	BT_S1	Immune cell	1001000033	Regular	Tumor	8	C5
SRR3935832	BT_S1	Immune cell	1001000033	Regular	Tumor	8	B5
SRR3935833	BT_S1	Immune cell	1001000033	Regular	Tumor	8	B3
SRR3935834	BT_S1	Immune cell	1001000033	Regular	Tumor	8	G11
SRR3935835	BT_S1	Immune cell	1001000033	Regular	Tumor	8	D8
SRR3935836	BT_S1	Immune cell	1001000033	Regular	Tumor	8	E2
SRR3935837	BT_S1	Immune cell	1001000033	Regular	Tumor	7	C7
SRR3935838	BT_S1	Immune cell	1001000033	Regular	Tumor	8	C11
SRR3935839	BT_S1	Immune cell	1001000033	Regular	Tumor	8	H2
SRR3935840	BT_S1	Immune cell	1001000033	Regular	Tumor	8	G1
SRR3935841	BT_S1	Immune cell	1001000033	Regular	Tumor	8	G9
SRR3935842	BT_S1	Immune cell	1001000033	Regular	Tumor	8	B2
SRR3935843	BT_S1	Immune cell	1001000033	Regular	Tumor	8	F9
SRR3935844	BT_S1	Immune cell	1001000033	Regular	Tumor	8	F10
SRR3935845	BT_S1	Immune cell	1001000033	Regular	Tumor	8	H10
SRR3935846	BT_S1	Immune cell	1001000033	Regular	Tumor	8	G12
SRR3935847	BT_S1	Neoplastic	1001000033	Neoplastic	Tumor	1	F12
SRR3935848	BT_S1	Immune cell	1001000033	Regular	Tumor	8	A12
SRR3935849	BT_S1	Immune cell	1001000033	Regular	Tumor	8	H3
SRR3935850	BT_S1	Immune cell	1001000033	Regular	Tumor	8	D6
SRR3935851	BT_S1	Immune cell	1001000033	Regular	Tumor	8	H7
SRR3935852	BT_S1	Immune cell	1001000033	Regular	Tumor	8	E9
SRR3935853	BT_S1	Immune cell	1001000033	Regular	Tumor	8	H5
SRR3935854	BT_S1	Immune cell	1001000033	Regular	Tumor	8	H4
SRR3935855	BT_S1	Immune cell	1001000033	Regular	Tumor	8	A3
SRR3935856	BT_S1	Immune cell	1001000033	Regular	Tumor	8	A1
SRR3935857	BT_S1	Immune cell	1001000033	Regular	Tumor	8	B6
SRR3935858	BT_S1	Immune cell	1001000033	Regular	Tumor	8	G6
SRR3935859	BT_S1	Immune cell	1001000033	Regular	Tumor	7	D2
SRR3935860	BT_S1	Immune cell	1001000033	Regular	Tumor	8	E11
SRR3935861	BT_S1	Immune cell	1001000033	Regular	Tumor	8	E7
SRR3935862	BT_S1	Immune cell	1001000033	Regular	Tumor	8	B1
SRR3935863	BT_S1	Immune cell	1001000033	Regular	Tumor	8	E1
SRR3935864	BT_S1	Immune cell	1001000033	Regular	Tumor	7	G10
SRR3935865	BT_S1	Immune cell	1001000033	Regular	Tumor	8	B9
SRR3935866	BT_S1	Immune cell	1001000033	Regular	Tumor	8	G8
SRR3935867	BT_S1	Immune cell	1001000033	Regular	Tumor	8	G2
SRR3935868	BT_S1	Immune cell	1001000033	Regular	Tumor	8	G3
SRR3935869	BT_S1	Immune cell	1001000033	Regular	Tumor	8	G4
SRR3935870	BT_S1	Immune cell	1001000033	Regular	Tumor	8	C2
SRR3935871	BT_S1	Immune cell	1001000033	Regular	Tumor	8	D3
SRR3935872	BT_S1	Immune cell	1001000033	Regular	Tumor	8	F4
SRR3935873	BT_S1	Immune cell	1001000033	Regular	Tumor	8	B7
SRR3935874	BT_S1	Immune cell	1001000033	Regular	Tumor	8	C3
SRR3935875	BT_S1	Immune cell	1001000033	Regular	Tumor	8	C4
SRR3935876	BT_S1	Immune cell	1001000033	Regular	Tumor	8	A10
SRR3935877	BT_S1	Immune cell	1001000033	Regular	Tumor	8	E12
SRR3935878	BT_S1	Immune cell	1001000033	Regular	Tumor	7	H6
SRR3935879	BT_S1	Immune cell	1001000033	Regular	Tumor	8	H9
SRR3935880	BT_S1	Immune cell	1001000033	Regular	Tumor	8	F1
SRR3935881	BT_S1	Immune cell	1001000033	Regular	Tumor	8	C9
SRR3935882	BT_S1	Immune cell	1001000033	Regular	Tumor	8	F2
SRR3935883	BT_S1	Immune cell	1001000033	Regular	Tumor	8	C1
SRR3935884	BT_S1	Immune cell	1001000033	Regular	Tumor	8	H8
SRR3935885	BT_S1	Immune cell	1001000033	Regular	Tumor	8	A2
SRR3935886	BT_S1	Immune cell	1001000033	Regular	Tumor	8	G7
SRR3935887	BT_S1	Immune cell	1001000033	Regular	Tumor	8	D1
SRR3935888	BT_S1	Immune cell	1001000033	Regular	Tumor	8	H1
SRR3935889	BT_S1	Immune cell	1001000033	Regular	Tumor	8	E3
SRR3935890	BT_S1	Immune cell	1001000033	Regular	Tumor	8	C8
SRR3935891	BT_S1	Immune cell	1001000033	Regular	Tumor	8	D4
SRR3935892	BT_S1	Immune cell	1001000033	Regular	Tumor	8	G5
SRR3935893	BT_S1	Immune cell	1001000033	Regular	Tumor	8	A9
SRR3935894	BT_S1	Immune cell	1001000033	Regular	Tumor	8	D10
SRR3935895	BT_S1	Immune cell	1001000033	Regular	Tumor	8	B4
SRR3935896	BT_S1	Oligodendrocyte	1001000034	Regular	Periphery	2	C11
SRR3935897	BT_S1	Oligodendrocyte	1001000034	Regular	Periphery	2	G7
SRR3935898	BT_S1	Oligodendrocyte	1001000034	Regular	Periphery	2	D3
SRR3935899	BT_S1	OPC	1001000034	Regular	Periphery	9	B2
SRR3935900	BT_S1	Oligodendrocyte	1001000034	Regular	Periphery	2	C12
SRR3935901	BT_S1	Oligodendrocyte	1001000034	Regular	Periphery	2	H10
SRR3935902	BT_S1	Oligodendrocyte	1001000036	Regular	Tumor	2	H9
SRR3935903	BT_S1	OPC	1001000036	Regular	Tumor	9	B3
SRR3935904	BT_S1	Oligodendrocyte	1001000036	Regular	Tumor	2	D11
SRR3935905	BT_S1	Oligodendrocyte	1001000036	Regular	Tumor	2	C1
SRR3935906	BT_S1	Oligodendrocyte	1001000036	Regular	Tumor	2	B9
SRR3935907	BT_S1	Oligodendrocyte	1001000036	Regular	Tumor	2	D6
SRR3935908	BT_S1	Immune cell	1001000036	Regular	Tumor	8	E2
SRR3935909	BT_S1	Immune cell	1001000036	Regular	Tumor	7	H5
SRR3935910	BT_S1	Oligodendrocyte	1001000036	Regular	Tumor	2	G3
SRR3935911	BT_S1	Oligodendrocyte	1001000036	Regular	Tumor	2	F4
SRR3935912	BT_S1	Immune cell	1001000036	Regular	Tumor	7	A11
SRR3935913	BT_S1	Immune cell	1001000036	Regular	Tumor	8	D10
SRR3935914	BT_S1	Oligodendrocyte	1001000036	Regular	Tumor	2	B7
SRR3935915	BT_S1	Oligodendrocyte	1001000036	Regular	Tumor	2	A3
SRR3935916	BT_S1	OPC	1001000036	Regular	Tumor	9	C11
SRR3935917	BT_S1	Oligodendrocyte	1001000036	Regular	Tumor	2	B5
SRR3935918	BT_S1	OPC	1001000036	Regular	Tumor	9	E9
SRR3935919	BT_S1	Immune cell	1001000036	Regular	Tumor	8	E11
SRR3935920	BT_S1	Oligodendrocyte	1001000036	Regular	Tumor	2	E5
SRR3935921	BT_S1	Immune cell	1001000036	Regular	Tumor	8	D2
SRR3935922	BT_S1	Neoplastic	1001000036	Neoplastic	Tumor	1	F9
SRR3935923	BT_S1	Immune cell	1001000036	Regular	Tumor	8	A8
SRR3935924	BT_S1	Oligodendrocyte	1001000036	Regular	Tumor	2	E12
SRR3935925	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	B8
SRR3935926	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	G9
SRR3935927	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	C9
SRR3935928	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	F8
SRR3935929	BT_S1	OPC	1001000037	Regular	Tumor	9	C8
SRR3935930	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	F1
SRR3935931	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	C11
SRR3935932	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	B10
SRR3935933	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	G1
SRR3935934	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	A8
SRR3935935	BT_S1	Immune cell	1001000037	Regular	Tumor	8	C6
SRR3935936	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	B12
SRR3935937	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	C7
SRR3935938	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	E10
SRR3935939	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	D7
SRR3935940	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	F12
SRR3935941	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	B11
SRR3935942	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	E8
SRR3935943	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	A5
SRR3935944	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	G11
SRR3935945	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	E7
SRR3935946	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	G7
SRR3935947	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	B7
SRR3935948	BT_S1	OPC	1001000037	Regular	Tumor	9	B1
SRR3935949	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	G2
SRR3935950	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	E3
SRR3935951	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	D10
SRR3935952	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	D3
SRR3935953	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	B3
SRR3935954	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	F10
SRR3935955	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	D2
SRR3935956	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	C12
SRR3935957	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	B5
SRR3935958	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	A10
SRR3935959	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	E2
SRR3935960	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	H10
SRR3935961	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	G4
SRR3935962	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	D4
SRR3935963	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	D5
SRR3935964	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	F5
SRR3935965	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	F7
SRR3935966	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	C3
SRR3935967	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	G12
SRR3935968	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	D1
SRR3935969	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	F2
SRR3935970	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	C4
SRR3935971	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	H8
SRR3935972	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	H6
SRR3935973	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	C10
SRR3935974	BT_S1	Neoplastic	1001000037	Neoplastic	Tumor	1	G3
